,cell,frame,x,y,z,celltype_x,position,acqtime,aqctime_sec,date,celltype_y,material,concentration,scope,magnification,trial,media,misc,analysis_date
0,0.0,0.0,424.3307426597582,223.7122828405974,12.013226886976694,HL-60KW_SC575_sgITGB2,0,60sec,60sec,20220216.0,HL-60KW_SC575_sgITGB2,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220302.0
1,1.0,0.0,372.7249622876631,270.4179510723421,14.554507655953973,HL-60KW_SC575_sgITGB2,0,60sec,60sec,20220216.0,HL-60KW_SC575_sgITGB2,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220302.0
2,2.0,0.0,278.24342172102,287.98384638829623,41.232992585595,HL-60KW_SC575_sgITGB2,0,60sec,60sec,20220216.0,HL-60KW_SC575_sgITGB2,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220302.0
3,3.0,0.0,587.7849740932642,456.70984455958546,40.36874053039327,HL-60KW_SC575_sgITGB2,0,60sec,60sec,20220216.0,HL-60KW_SC575_sgITGB2,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220302.0
4,4.0,0.0,432.0018585266952,167.53491777427348,47.42614090145382,HL-60KW_SC575_sgITGB2,0,60sec,60sec,20220216.0,HL-60KW_SC575_sgITGB2,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220302.0
5,5.0,0.0,202.3356541450777,567.9808937823834,49.96451977518302,HL-60KW_SC575_sgITGB2,0,60sec,60sec,20220216.0,HL-60KW_SC575_sgITGB2,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220302.0
6,6.0,0.0,490.91655134682844,340.19888649309684,58.5604098311442,HL-60KW_SC575_sgITGB2,0,60sec,60sec,20220216.0,HL-60KW_SC575_sgITGB2,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220302.0
7,7.0,0.0,477.5645804599843,587.8685652514258,57.64047818000924,HL-60KW_SC575_sgITGB2,0,60sec,60sec,20220216.0,HL-60KW_SC575_sgITGB2,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220302.0
8,8.0,0.0,138.5711438820247,80.39059386209645,63.27759084207787,HL-60KW_SC575_sgITGB2,0,60sec,60sec,20220216.0,HL-60KW_SC575_sgITGB2,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220302.0
9,9.0,0.0,95.14653497409326,285.4396049222798,63.731724588882955,HL-60KW_SC575_sgITGB2,0,60sec,60sec,20220216.0,HL-60KW_SC575_sgITGB2,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220302.0
10,10.0,0.0,289.8512325325797,410.4549379808447,66.27519361060763,HL-60KW_SC575_sgITGB2,0,60sec,60sec,20220216.0,HL-60KW_SC575_sgITGB2,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220302.0
11,11.0,0.0,15.309261658031087,194.95628238341968,66.26371281443338,HL-60KW_SC575_sgITGB2,0,60sec,60sec,20220216.0,HL-60KW_SC575_sgITGB2,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220302.0
12,12.0,0.0,373.5404655914763,289.462161570459,70.73054857216528,HL-60KW_SC575_sgITGB2,0,60sec,60sec,20220216.0,HL-60KW_SC575_sgITGB2,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220302.0
13,13.0,0.0,104.39572012300434,493.8919078309954,71.87494856522167,HL-60KW_SC575_sgITGB2,0,60sec,60sec,20220216.0,HL-60KW_SC575_sgITGB2,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220302.0
14,14.0,0.0,373.38552226477435,289.5359315161072,73.71828760020739,HL-60KW_SC575_sgITGB2,0,60sec,60sec,20220216.0,HL-60KW_SC575_sgITGB2,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220302.0
15,15.0,0.0,464.9281454687652,506.65998631342256,82.43574230363404,HL-60KW_SC575_sgITGB2,0,60sec,60sec,20220216.0,HL-60KW_SC575_sgITGB2,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220302.0
16,16.0,0.0,476.7586687923475,336.476185731367,85.61376495105067,HL-60KW_SC575_sgITGB2,0,60sec,60sec,20220216.0,HL-60KW_SC575_sgITGB2,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220302.0
17,17.0,0.0,238.7070183702308,217.39284032030145,86.87606577902085,HL-60KW_SC575_sgITGB2,0,60sec,60sec,20220216.0,HL-60KW_SC575_sgITGB2,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220302.0
18,18.0,0.0,395.7758562680842,278.4469416593769,90.65532979353529,HL-60KW_SC575_sgITGB2,0,60sec,60sec,20220216.0,HL-60KW_SC575_sgITGB2,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220302.0
19,19.0,0.0,68.26593096023147,365.18403875916823,89.02496567505722,HL-60KW_SC575_sgITGB2,0,60sec,60sec,20220216.0,HL-60KW_SC575_sgITGB2,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220302.0
