,cell,frame,x,y,z,celltype_x,position,acqtime,aqctime_sec,date,celltype_y,material,concentration,scope,magnification,trial,media,misc,analysis_date
0,0.0,0.0,555.9737884791222,145.7787259981713,44.78067738748375,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220215.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220227.0
1,1.0,0.0,219.4452910697958,231.35730976328352,41.70265958099633,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220215.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220227.0
2,2.0,0.0,463.0897916436997,366.45628927350896,44.95596710561162,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220215.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220227.0
3,3.0,0.0,557.2404859746292,344.72336370674765,49.45715829623172,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220215.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220227.0
4,4.0,0.0,436.9218959892535,448.32565726348105,48.22259604058415,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220215.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220227.0
5,5.0,0.0,71.74781473717518,348.8856148400111,48.13921814755376,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220215.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220227.0
6,6.0,0.0,424.1313057380048,203.68569062156905,58.81771999285093,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220215.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220227.0
7,7.0,0.0,381.59224302883064,385.91630296906243,61.434127106944366,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220215.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220227.0
8,8.0,0.0,315.2310972534275,528.9903250951442,66.81126842789078,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220215.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220227.0
9,9.0,0.0,388.5225310095776,541.6437692992097,65.39233940818822,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220215.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220227.0
10,10.0,0.0,644.2951208981001,291.50474956822103,64.45444361775942,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220215.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220227.0
11,11.0,0.0,477.27837319894945,353.5559656469586,69.31411848856574,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220215.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220227.0
12,12.0,0.0,477.6998882454536,21.576247079142536,67.83881975802282,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220215.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220227.0
13,13.0,0.0,542.2000406380168,120.88540079244133,63.09731259952425,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220215.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220227.0
14,14.0,0.0,506.1381300047103,155.15337965143664,70.67932530219554,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220215.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220227.0
15,15.0,0.0,661.4733256572634,172.5316637881405,64.45406846106039,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220215.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220227.0
16,16.0,0.0,477.4714437117287,186.38130004710314,79.95330504972281,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220215.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220227.0
17,17.0,0.0,113.36573655939534,342.53339354470694,73.592550792189,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220215.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220227.0
18,18.0,0.0,445.05753314043466,638.7692618262566,72.5743737406588,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220215.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220227.0
19,19.0,0.0,485.39553382470984,180.86367948624388,80.05791897980998,HL-60KW_SC575_sgLAMTOR1,0,60sec,60sec,20220215.0,HL-60KW_SC575_sgLAMTOR1,collagen,0.75mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220227.0
