,cell,frame,x,y,z,celltype_x,position,acqtime,aqctime_sec,date,celltype_y,material,concentration,scope,magnification,trial,media,misc,analysis_date
0,0.0,0.0,558.8708236555298,158.8853403609076,6.639822820359091,HL-60AG++_SC575_sgCORO1A,0,60sec,60sec,20220302.0,HL-60AG++_SC575_sgCORO1A,collagen,1.5mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220308.0
1,1.0,0.0,525.9285672701869,166.6327065261687,0.6444181549311796,HL-60AG++_SC575_sgCORO1A,0,60sec,60sec,20220302.0,HL-60AG++_SC575_sgCORO1A,collagen,1.5mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220308.0
2,2.0,0.0,101.01966254815996,263.25229174970104,0.9998080220600105,HL-60AG++_SC575_sgCORO1A,0,60sec,60sec,20220302.0,HL-60AG++_SC575_sgCORO1A,collagen,1.5mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220308.0
3,3.0,0.0,292.9542931162102,307.03337034295583,3.115303545169371,HL-60AG++_SC575_sgCORO1A,0,60sec,60sec,20220302.0,HL-60AG++_SC575_sgCORO1A,collagen,1.5mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220308.0
4,4.0,0.0,284.3215182917255,359.48539802166744,4.428640774987336,HL-60AG++_SC575_sgCORO1A,0,60sec,60sec,20220302.0,HL-60AG++_SC575_sgCORO1A,collagen,1.5mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220308.0
5,5.0,0.0,12.642487046632123,31.463730569948183,9.490665394798318,HL-60AG++_SC575_sgCORO1A,0,60sec,60sec,20220302.0,HL-60AG++_SC575_sgCORO1A,collagen,1.5mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220308.0
6,6.0,0.0,355.7016773513656,232.9410731535962,11.140526714664645,HL-60AG++_SC575_sgCORO1A,0,60sec,60sec,20220302.0,HL-60AG++_SC575_sgCORO1A,collagen,1.5mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220308.0
7,7.0,0.0,571.8182149894184,305.39845289352695,11.554502021315692,HL-60AG++_SC575_sgCORO1A,0,60sec,60sec,20220302.0,HL-60AG++_SC575_sgCORO1A,collagen,1.5mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220308.0
8,8.0,0.0,518.5029970537438,269.5443462359037,15.306463752874098,HL-60AG++_SC575_sgCORO1A,0,60sec,60sec,20220302.0,HL-60AG++_SC575_sgCORO1A,collagen,1.5mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220308.0
9,9.0,0.0,369.08398422395794,240.7006418683783,16.958268006201333,HL-60AG++_SC575_sgCORO1A,0,60sec,60sec,20220302.0,HL-60AG++_SC575_sgCORO1A,collagen,1.5mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220308.0
10,10.0,0.0,518.5873025781883,269.74218115987264,16.45658538393122,HL-60AG++_SC575_sgCORO1A,0,60sec,60sec,20220302.0,HL-60AG++_SC575_sgCORO1A,collagen,1.5mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220308.0
11,11.0,0.0,83.37258596325952,550.4592557701366,19.716230084502122,HL-60AG++_SC575_sgCORO1A,0,60sec,60sec,20220302.0,HL-60AG++_SC575_sgCORO1A,collagen,1.5mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220308.0
12,12.0,0.0,112.73028209556706,645.7883563615428,17.2240996948118,HL-60AG++_SC575_sgCORO1A,0,60sec,60sec,20220302.0,HL-60AG++_SC575_sgCORO1A,collagen,1.5mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220308.0
13,13.0,0.0,74.45339634458806,150.8142116950407,22.319413765701228,HL-60AG++_SC575_sgCORO1A,0,60sec,60sec,20220302.0,HL-60AG++_SC575_sgCORO1A,collagen,1.5mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220308.0
14,14.0,0.0,533.1020654411243,311.9188728795514,24.291681420641368,HL-60AG++_SC575_sgCORO1A,0,60sec,60sec,20220302.0,HL-60AG++_SC575_sgCORO1A,collagen,1.5mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220308.0
15,15.0,0.0,208.28426754592556,323.36316533207724,26.217088464204984,HL-60AG++_SC575_sgCORO1A,0,60sec,60sec,20220302.0,HL-60AG++_SC575_sgCORO1A,collagen,1.5mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220308.0
16,16.0,0.0,229.06604022130497,39.310178273469745,26.311841918773972,HL-60AG++_SC575_sgCORO1A,0,60sec,60sec,20220302.0,HL-60AG++_SC575_sgCORO1A,collagen,1.5mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220308.0
17,17.0,0.0,89.07345321548308,466.5193538555318,28.604979568303186,HL-60AG++_SC575_sgCORO1A,0,60sec,60sec,20220302.0,HL-60AG++_SC575_sgCORO1A,collagen,1.5mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220308.0
18,18.0,0.0,14.876746742031715,611.6246663526456,27.756308186195824,HL-60AG++_SC575_sgCORO1A,0,60sec,60sec,20220302.0,HL-60AG++_SC575_sgCORO1A,collagen,1.5mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220308.0
19,19.0,0.0,116.14480971949257,472.49642665713776,31.31761344774513,HL-60AG++_SC575_sgCORO1A,0,60sec,60sec,20220302.0,HL-60AG++_SC575_sgCORO1A,collagen,1.5mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220308.0
20,20.0,0.0,600.0477229342787,511.0359285519498,33.717656182784296,HL-60AG++_SC575_sgCORO1A,0,60sec,60sec,20220302.0,HL-60AG++_SC575_sgCORO1A,collagen,1.5mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220308.0
21,21.0,0.0,333.2228387254702,529.7570478560646,36.047612943795954,HL-60AG++_SC575_sgCORO1A,0,60sec,60sec,20220302.0,HL-60AG++_SC575_sgCORO1A,collagen,1.5mgml,iSIM_xIon,20xAir,1.0,L-15_10%FBS,3D,20220308.0
